order_id,date,region,channel,sales_rep,category,product,quantity,unit_price,discount,revenue,cost,profit,year,quarter,month,month_name,week,day_of_week,margin_pct,rev_band,is_2024
ORD-01690,2024-02-18,West,Wholesale,Eva Patel,Home & Garden,Led Strip Kit,8,28.0,0.2,224.0,154.0,70.0,2024,1,2,Feb,7,Sunday,31.25,$100-$500,1
ORD-00786,2024-02-18,South,Partner,Alice Morgan,Electronics,Laptop Pro 15,20,1080.0,0.1,21600.0,13200.0,8400.0,2024,1,2,Feb,7,Sunday,38.89,>$2k,1
ORD-01846,2024-02-18,North,Partner,Alice Morgan,Apparel,Wool Sweater,7,88.0,0.2,616.0,423.5,192.5,2024,1,2,Feb,7,Sunday,31.25,$500-$2k,1
ORD-00526,2024-02-18,West,Online,Alice Morgan,Electronics,4K Monitor,1,599.0,0.0,599.0,329.45,269.55,2024,1,2,Feb,7,Sunday,45.0,$500-$2k,1
ORD-01775,2024-02-18,East,Online,David Kim,Apparel,Running Jacket,4,72.25,0.15,289.0,187.0,102.0,2024,1,2,Feb,7,Sunday,35.29,$100-$500,1
ORD-00091,2024-02-19,South,Partner,Frank Russo,Electronics,Laptop Pro 15,10,1200.0,0.0,12000.0,6600.0,5400.0,2024,1,2,Feb,8,Monday,45.0,>$2k,1
ORD-00576,2024-02-19,Central,In-Store,Alice Morgan,Food & Beverage,Premium Coffee Blend,19,19.8,0.1,376.2,229.9,146.3,2024,1,2,Feb,8,Monday,38.89,$100-$500,1
ORD-01441,2024-02-19,West,Wholesale,Bob Chen,Home & Garden,Air Purifier,20,169.15,0.15,3383.0,2189.0,1194.0,2024,1,2,Feb,8,Monday,35.29,>$2k,1
ORD-00320,2024-02-20,West,Wholesale,Henry Osei,Home & Garden,Robot Vacuum,2,299.0,0.0,598.0,328.9,269.1,2024,1,2,Feb,8,Tuesday,45.0,$500-$2k,1
ORD-00319,2024-02-20,West,In-Store,David Kim,Home & Garden,Led Strip Kit,3,35.0,0.0,105.0,57.75,47.25,2024,1,2,Feb,8,Tuesday,45.0,$100-$500,1
ORD-01812,2024-02-20,East,Wholesale,Clara Diaz,Home & Garden,Robot Vacuum,3,254.15,0.15,762.45,493.35,269.1,2024,1,2,Feb,8,Tuesday,35.29,$500-$2k,1
ORD-00777,2024-02-20,North,Partner,Bob Chen,Home & Garden,Air Purifier,17,199.0,0.0,3383.0,1860.65,1522.35,2024,1,2,Feb,8,Tuesday,45.0,>$2k,1
ORD-01075,2024-02-21,West,Online,David Kim,Food & Beverage,Protein Bars 12Pk,10,25.2,0.1,252.0,154.0,98.0,2024,1,2,Feb,8,Wednesday,38.89,$100-$500,1
ORD-01073,2024-02-21,North,Wholesale,Alice Morgan,Electronics,Smart Watch,15,224.1,0.1,3361.5,2054.25,1307.25,2024,1,2,Feb,8,Wednesday,38.89,>$2k,1
ORD-01093,2024-02-21,East,Online,Henry Osei,Sports,Foam Roller,11,28.5,0.05,313.5,181.5,132.0,2024,1,2,Feb,8,Wednesday,42.11,$100-$500,1
ORD-01069,2024-02-22,South,Online,Frank Russo,Home & Garden,Robot Vacuum,5,299.0,0.0,1495.0,822.25,672.75,2024,1,2,Feb,8,Thursday,45.0,$500-$2k,1
ORD-01205,2024-02-23,West,Online,Clara Diaz,Apparel,Denim Jeans,9,52.0,0.2,468.0,321.75,146.25,2024,1,2,Feb,8,Friday,31.25,$100-$500,1
ORD-00725,2024-02-23,North,Partner,Grace Lee,Apparel,Denim Jeans,8,65.0,0.0,520.0,286.0,234.0,2024,1,2,Feb,8,Friday,45.0,$500-$2k,1
ORD-00191,2024-02-23,East,Online,Frank Russo,Home & Garden,Planter Set,10,42.75,0.05,427.5,247.5,180.0,2024,1,2,Feb,8,Friday,42.11,$100-$500,1
ORD-00103,2024-02-23,West,Wholesale,Eva Patel,Food & Beverage,Premium Coffee Blend,6,22.0,0.0,132.0,72.6,59.4,2024,1,2,Feb,8,Friday,45.0,$100-$500,1
ORD-00509,2024-02-24,East,In-Store,Alice Morgan,Home & Garden,Air Purifier,12,169.15,0.15,2029.8,1313.4,716.4,2024,1,2,Feb,8,Saturday,35.29,>$2k,1
ORD-01878,2024-02-25,Central,In-Store,Grace Lee,Home & Garden,Air Purifier,2,189.05,0.05,378.1,218.9,159.2,2024,1,2,Feb,8,Sunday,42.11,$100-$500,1
ORD-01149,2024-02-25,West,In-Store,Bob Chen,Home & Garden,Robot Vacuum,6,299.0,0.0,1794.0,986.7,807.3,2024,1,2,Feb,8,Sunday,45.0,$500-$2k,1
ORD-00234,2024-02-25,West,Online,Clara Diaz,Home & Garden,Led Strip Kit,16,31.5,0.1,504.0,308.0,196.0,2024,1,2,Feb,8,Sunday,38.89,$500-$2k,1
ORD-01996,2024-02-25,North,Online,Clara Diaz,Food & Beverage,Olive Oil 1L,7,14.4,0.1,100.8,61.6,39.2,2024,1,2,Feb,8,Sunday,38.89,$100-$500,1
ORD-00316,2024-02-26,North,Online,Eva Patel,Electronics,Laptop Pro 15,18,1080.0,0.1,19440.0,11880.0,7560.0,2024,1,2,Feb,9,Monday,38.89,>$2k,1
ORD-01383,2024-02-26,North,Wholesale,Bob Chen,Electronics,Laptop Pro 15,1,1080.0,0.1,1080.0,660.0,420.0,2024,1,2,Feb,9,Monday,38.89,$500-$2k,1
ORD-01703,2024-02-27,East,In-Store,David Kim,Food & Beverage,Premium Coffee Blend,6,22.0,0.0,132.0,72.6,59.4,2024,1,2,Feb,9,Tuesday,45.0,$100-$500,1
ORD-00778,2024-02-28,South,In-Store,Clara Diaz,Home & Garden,Led Strip Kit,13,31.5,0.1,409.5,250.25,159.25,2024,1,2,Feb,9,Wednesday,38.89,$100-$500,1
ORD-00750,2024-02-28,North,Partner,Frank Russo,Electronics,Wireless Earbuds,20,84.55,0.05,1691.0,979.0,712.0,2024,1,2,Feb,9,Wednesday,42.11,$500-$2k,1
ORD-00755,2024-02-28,North,Partner,Frank Russo,Sports,Gym Bag,15,56.0,0.2,840.0,577.5,262.5,2024,1,2,Feb,9,Wednesday,31.25,$500-$2k,1
ORD-00395,2024-03-01,West,Wholesale,Bob Chen,Food & Beverage,Green Tea Set,17,14.4,0.2,244.8,168.3,76.5,2024,1,3,Mar,9,Friday,31.25,$100-$500,1
ORD-00070,2024-03-01,North,In-Store,Grace Lee,Sports,Gym Bag,18,66.5,0.05,1197.0,693.0,504.0,2024,1,3,Mar,9,Friday,42.11,$500-$2k,1
ORD-00161,2024-03-01,North,Partner,Grace Lee,Sports,Gym Bag,15,66.5,0.05,997.5,577.5,420.0,2024,1,3,Mar,9,Friday,42.11,$500-$2k,1
ORD-01034,2024-03-01,North,In-Store,Henry Osei,Apparel,Running Jacket,7,80.75,0.05,565.25,327.25,238.0,2024,1,3,Mar,9,Friday,42.11,$500-$2k,1
ORD-00792,2024-03-01,West,Wholesale,Clara Diaz,Apparel,Running Jacket,5,72.25,0.15,361.25,233.75,127.5,2024,1,3,Mar,9,Friday,35.29,$100-$500,1
ORD-01419,2024-03-01,East,Partner,Frank Russo,Electronics,Laptop Pro 15,16,1200.0,0.0,19200.0,10560.0,8640.0,2024,1,3,Mar,9,Friday,45.0,>$2k,1
ORD-01891,2024-03-01,North,Wholesale,Clara Diaz,Electronics,Wireless Earbuds,5,89.0,0.0,445.0,244.75,200.25,2024,1,3,Mar,9,Friday,45.0,$100-$500,1
ORD-00350,2024-03-01,North,Online,Clara Diaz,Electronics,4K Monitor,4,599.0,0.0,2396.0,1317.8,1078.2,2024,1,3,Mar,9,Friday,45.0,>$2k,1
ORD-00139,2024-03-01,South,In-Store,Clara Diaz,Electronics,Smart Watch,11,211.65,0.15,2328.15,1506.45,821.7,2024,1,3,Mar,9,Friday,35.29,>$2k,1
ORD-00283,2024-03-01,Central,Wholesale,David Kim,Apparel,Wool Sweater,20,110.0,0.0,2200.0,1210.0,990.0,2024,1,3,Mar,9,Friday,45.0,>$2k,1
ORD-01732,2024-03-02,East,In-Store,Eva Patel,Food & Beverage,Olive Oil 1L,20,12.8,0.2,256.0,176.0,80.0,2024,1,3,Mar,9,Saturday,31.25,$100-$500,1
ORD-01504,2024-03-02,Central,Online,Henry Osei,Electronics,Laptop Pro 15,12,1200.0,0.0,14400.0,7920.0,6480.0,2024,1,3,Mar,9,Saturday,45.0,>$2k,1
ORD-00472,2024-03-02,Central,Online,David Kim,Home & Garden,Led Strip Kit,11,35.0,0.0,385.0,211.75,173.25,2024,1,3,Mar,9,Saturday,45.0,$100-$500,1
ORD-00790,2024-03-03,South,Partner,Clara Diaz,Apparel,Wool Sweater,12,88.0,0.2,1056.0,726.0,330.0,2024,1,3,Mar,9,Sunday,31.25,$500-$2k,1
ORD-01700,2024-03-03,East,Online,Alice Morgan,Food & Beverage,Olive Oil 1L,13,16.0,0.0,208.0,114.4,93.6,2024,1,3,Mar,9,Sunday,45.0,$100-$500,1
ORD-01546,2024-03-04,South,In-Store,David Kim,Food & Beverage,Protein Bars 12Pk,15,22.4,0.2,336.0,231.0,105.0,2024,1,3,Mar,10,Monday,31.25,$100-$500,1
ORD-01571,2024-03-04,East,Wholesale,David Kim,Sports,Resistance Bands,6,25.0,0.0,150.0,82.5,67.5,2024,1,3,Mar,10,Monday,45.0,$100-$500,1
ORD-00842,2024-03-04,North,In-Store,David Kim,Food & Beverage,Premium Coffee Blend,10,22.0,0.0,220.0,121.0,99.0,2024,1,3,Mar,10,Monday,45.0,$100-$500,1
ORD-00873,2024-03-06,West,Online,Eva Patel,Sports,Resistance Bands,16,25.0,0.0,400.0,220.0,180.0,2024,1,3,Mar,10,Wednesday,45.0,$100-$500,1
ORD-01384,2024-03-06,South,In-Store,Henry Osei,Sports,Foam Roller,10,24.0,0.2,240.0,165.0,75.0,2024,1,3,Mar,10,Wednesday,31.25,$100-$500,1
ORD-01879,2024-03-07,West,Wholesale,Henry Osei,Apparel,Yoga Set,7,52.25,0.05,365.75,211.75,154.0,2024,1,3,Mar,10,Thursday,42.11,$100-$500,1
ORD-01331,2024-03-07,Central,In-Store,Bob Chen,Sports,Foam Roller,19,25.5,0.15,484.5,313.5,171.0,2024,1,3,Mar,10,Thursday,35.29,$100-$500,1
ORD-00336,2024-03-07,East,Wholesale,Bob Chen,Electronics,Wireless Earbuds,14,89.0,0.0,1246.0,685.3,560.7,2024,1,3,Mar,10,Thursday,45.0,$500-$2k,1
ORD-01002,2024-03-08,East,In-Store,Grace Lee,Home & Garden,Led Strip Kit,3,28.0,0.2,84.0,57.75,26.25,2024,1,3,Mar,10,Friday,31.25,<$100,1
ORD-01016,2024-03-08,North,Online,Clara Diaz,Home & Garden,Led Strip Kit,5,33.25,0.05,166.25,96.25,70.0,2024,1,3,Mar,10,Friday,42.11,$100-$500,1
ORD-01777,2024-03-08,East,In-Store,Alice Morgan,Food & Beverage,Green Tea Set,5,18.0,0.0,90.0,49.5,40.5,2024,1,3,Mar,10,Friday,45.0,<$100,1
ORD-01188,2024-03-08,Central,Wholesale,Clara Diaz,Sports,Resistance Bands,16,23.75,0.05,380.0,220.0,160.0,2024,1,3,Mar,10,Friday,42.11,$100-$500,1
ORD-01989,2024-03-08,East,Wholesale,Alice Morgan,Electronics,Smart Watch,15,249.0,0.0,3735.0,2054.25,1680.75,2024,1,3,Mar,10,Friday,45.0,>$2k,1
ORD-01096,2024-03-09,North,In-Store,David Kim,Food & Beverage,Premium Coffee Blend,8,18.7,0.15,149.6,96.8,52.8,2024,1,3,Mar,10,Saturday,35.29,$100-$500,1
ORD-00868,2024-03-09,East,Online,Bob Chen,Home & Garden,Planter Set,17,38.25,0.15,650.25,420.75,229.5,2024,1,3,Mar,10,Saturday,35.29,$500-$2k,1
ORD-00891,2024-03-10,West,In-Store,Bob Chen,Sports,Protein Shaker,10,18.0,0.0,180.0,99.0,81.0,2024,1,3,Mar,10,Sunday,45.0,$100-$500,1
ORD-01903,2024-03-10,West,Partner,Clara Diaz,Home & Garden,Planter Set,17,36.0,0.2,612.0,420.75,191.25,2024,1,3,Mar,10,Sunday,31.25,$500-$2k,1
ORD-01335,2024-03-10,East,Online,Bob Chen,Apparel,Wool Sweater,1,93.5,0.15,93.5,60.5,33.0,2024,1,3,Mar,10,Sunday,35.29,<$100,1
ORD-01602,2024-03-10,West,In-Store,Henry Osei,Apparel,Wool Sweater,4,110.0,0.0,440.0,242.0,198.0,2024,1,3,Mar,10,Sunday,45.0,$100-$500,1
ORD-01329,2024-03-10,West,Wholesale,Frank Russo,Sports,Gym Bag,11,66.5,0.05,731.5,423.5,308.0,2024,1,3,Mar,10,Sunday,42.11,$500-$2k,1
ORD-00858,2024-03-11,Central,Wholesale,Henry Osei,Electronics,4K Monitor,17,599.0,0.0,10183.0,5600.65,4582.35,2024,1,3,Mar,11,Monday,45.0,>$2k,1
ORD-01610,2024-03-12,Central,Partner,Frank Russo,Electronics,Wireless Earbuds,9,89.0,0.0,801.0,440.55,360.45,2024,1,3,Mar,11,Tuesday,45.0,$500-$2k,1
ORD-01497,2024-03-13,West,Online,Bob Chen,Home & Garden,Air Purifier,3,189.05,0.05,567.15,328.35,238.8,2024,1,3,Mar,11,Wednesday,42.11,$500-$2k,1
ORD-01321,2024-03-13,West,In-Store,Frank Russo,Electronics,Wireless Earbuds,1,89.0,0.0,89.0,48.95,40.05,2024,1,3,Mar,11,Wednesday,45.0,<$100,1
ORD-00816,2024-03-13,East,Partner,Clara Diaz,Electronics,4K Monitor,9,479.2,0.2,4312.8,2965.05,1347.75,2024,1,3,Mar,11,Wednesday,31.25,>$2k,1
ORD-01290,2024-03-13,North,Partner,Bob Chen,Sports,Protein Shaker,2,16.2,0.1,32.4,19.8,12.6,2024,1,3,Mar,11,Wednesday,38.89,<$100,1
ORD-01277,2024-03-14,South,Partner,Bob Chen,Sports,Gym Bag,10,70.0,0.0,700.0,385.0,315.0,2024,1,3,Mar,11,Thursday,45.0,$500-$2k,1
ORD-01178,2024-03-14,South,Online,Alice Morgan,Food & Beverage,Premium Coffee Blend,10,22.0,0.0,220.0,121.0,99.0,2024,1,3,Mar,11,Thursday,45.0,$100-$500,1
ORD-00547,2024-03-14,East,Partner,Clara Diaz,Food & Beverage,Premium Coffee Blend,13,22.0,0.0,286.0,157.3,128.7,2024,1,3,Mar,11,Thursday,45.0,$100-$500,1
ORD-00921,2024-03-14,South,Online,Henry Osei,Food & Beverage,Olive Oil 1L,10,12.8,0.2,128.0,88.0,40.0,2024,1,3,Mar,11,Thursday,31.25,$100-$500,1
ORD-00380,2024-03-14,South,In-Store,Eva Patel,Apparel,Wool Sweater,15,110.0,0.0,1650.0,907.5,742.5,2024,1,3,Mar,11,Thursday,45.0,$500-$2k,1
ORD-01408,2024-03-15,South,Partner,Frank Russo,Food & Beverage,Premium Coffee Blend,20,20.9,0.05,418.0,242.0,176.0,2024,1,3,Mar,11,Friday,42.11,$100-$500,1
ORD-01591,2024-03-15,North,In-Store,Grace Lee,Food & Beverage,Olive Oil 1L,13,16.0,0.0,208.0,114.4,93.6,2024,1,3,Mar,11,Friday,45.0,$100-$500,1
ORD-00401,2024-03-15,East,Online,Eva Patel,Home & Garden,Robot Vacuum,1,299.0,0.0,299.0,164.45,134.55,2024,1,3,Mar,11,Friday,45.0,$100-$500,1
ORD-00356,2024-03-15,West,Online,David Kim,Food & Beverage,Protein Bars 12Pk,15,25.2,0.1,378.0,231.0,147.0,2024,1,3,Mar,11,Friday,38.89,$100-$500,1
ORD-00702,2024-03-16,East,Online,Bob Chen,Apparel,Running Jacket,9,68.0,0.2,612.0,420.75,191.25,2024,1,3,Mar,11,Saturday,31.25,$500-$2k,1
ORD-00347,2024-03-16,North,Online,Bob Chen,Food & Beverage,Olive Oil 1L,11,12.8,0.2,140.8,96.8,44.0,2024,1,3,Mar,11,Saturday,31.25,$100-$500,1
ORD-01550,2024-03-17,North,In-Store,Bob Chen,Electronics,Wireless Earbuds,2,71.2,0.2,142.4,97.9,44.5,2024,1,3,Mar,11,Sunday,31.25,$100-$500,1
ORD-00910,2024-03-17,North,In-Store,Bob Chen,Electronics,Laptop Pro 15,16,960.0,0.2,15360.0,10560.0,4800.0,2024,1,3,Mar,11,Sunday,31.25,>$2k,1
ORD-01293,2024-03-17,South,Partner,Henry Osei,Sports,Gym Bag,20,70.0,0.0,1400.0,770.0,630.0,2024,1,3,Mar,11,Sunday,45.0,$500-$2k,1
ORD-00332,2024-03-17,West,Wholesale,Bob Chen,Electronics,Wireless Earbuds,3,89.0,0.0,267.0,146.85,120.15,2024,1,3,Mar,11,Sunday,45.0,$100-$500,1
ORD-00819,2024-03-17,South,Online,Henry Osei,Sports,Foam Roller,5,27.0,0.1,135.0,82.5,52.5,2024,1,3,Mar,11,Sunday,38.89,$100-$500,1
ORD-00977,2024-03-17,South,In-Store,Eva Patel,Home & Garden,Led Strip Kit,13,35.0,0.0,455.0,250.25,204.75,2024,1,3,Mar,11,Sunday,45.0,$100-$500,1
ORD-01000,2024-03-18,East,In-Store,Frank Russo,Electronics,Smart Watch,16,199.2,0.2,3187.2,2191.2,996.0,2024,1,3,Mar,12,Monday,31.25,>$2k,1
ORD-01675,2024-03-19,North,In-Store,Eva Patel,Apparel,Yoga Set,3,44.0,0.2,132.0,90.75,41.25,2024,1,3,Mar,12,Tuesday,31.25,$100-$500,1
ORD-01254,2024-03-20,West,Online,David Kim,Sports,Resistance Bands,11,20.0,0.2,220.0,151.25,68.75,2024,1,3,Mar,12,Wednesday,31.25,$100-$500,1
ORD-00695,2024-03-20,West,Online,David Kim,Electronics,Smart Watch,12,199.2,0.2,2390.4,1643.4,747.0,2024,1,3,Mar,12,Wednesday,31.25,>$2k,1
ORD-00398,2024-03-20,North,Wholesale,Alice Morgan,Apparel,Running Jacket,8,85.0,0.0,680.0,374.0,306.0,2024,1,3,Mar,12,Wednesday,45.0,$500-$2k,1
ORD-01747,2024-03-23,North,Partner,Henry Osei,Food & Beverage,Green Tea Set,1,16.2,0.1,16.2,9.9,6.3,2024,1,3,Mar,12,Saturday,38.89,<$100,1
ORD-00441,2024-03-23,West,Partner,Clara Diaz,Home & Garden,Planter Set,5,45.0,0.0,225.0,123.75,101.25,2024,1,3,Mar,12,Saturday,45.0,$100-$500,1
ORD-01004,2024-03-23,North,Wholesale,Eva Patel,Sports,Foam Roller,10,28.5,0.05,285.0,165.0,120.0,2024,1,3,Mar,12,Saturday,42.11,$100-$500,1
ORD-01796,2024-03-24,East,Online,Henry Osei,Food & Beverage,Olive Oil 1L,8,13.6,0.15,108.8,70.4,38.4,2024,1,3,Mar,12,Sunday,35.29,$100-$500,1
ORD-00827,2024-03-24,South,In-Store,Alice Morgan,Home & Garden,Led Strip Kit,3,29.75,0.15,89.25,57.75,31.5,2024,1,3,Mar,12,Sunday,35.29,<$100,1
ORD-00563,2024-03-24,West,Wholesale,Alice Morgan,Food & Beverage,Premium Coffee Blend,10,17.6,0.2,176.0,121.0,55.0,2024,1,3,Mar,12,Sunday,31.25,$100-$500,1
ORD-00518,2024-03-24,South,Wholesale,Frank Russo,Sports,Protein Shaker,19,15.3,0.15,290.7,188.1,102.6,2024,1,3,Mar,12,Sunday,35.29,$100-$500,1
ORD-00658,2024-03-24,North,In-Store,Bob Chen,Home & Garden,Planter Set,5,38.25,0.15,191.25,123.75,67.5,2024,1,3,Mar,12,Sunday,35.29,$100-$500,1
ORD-01826,2024-03-24,West,Wholesale,Bob Chen,Home & Garden,Robot Vacuum,15,269.1,0.1,4036.5,2466.75,1569.75,2024,1,3,Mar,12,Sunday,38.89,>$2k,1
ORD-01869,2024-03-25,North,Wholesale,Bob Chen,Apparel,Denim Jeans,11,55.25,0.15,607.75,393.25,214.5,2024,1,3,Mar,13,Monday,35.29,$500-$2k,1
ORD-01518,2024-03-26,West,Online,Alice Morgan,Apparel,Running Jacket,8,72.25,0.15,578.0,374.0,204.0,2024,1,3,Mar,13,Tuesday,35.29,$500-$2k,1
ORD-00586,2024-03-26,South,In-Store,Bob Chen,Food & Beverage,Premium Coffee Blend,17,22.0,0.0,374.0,205.7,168.3,2024,1,3,Mar,13,Tuesday,45.0,$100-$500,1
ORD-01708,2024-03-26,East,In-Store,Clara Diaz,Food & Beverage,Green Tea Set,16,15.3,0.15,244.8,158.4,86.4,2024,1,3,Mar,13,Tuesday,35.29,$100-$500,1
ORD-00805,2024-03-26,South,In-Store,Frank Russo,Sports,Protein Shaker,8,15.3,0.15,122.4,79.2,43.2,2024,1,3,Mar,13,Tuesday,35.29,$100-$500,1
ORD-00219,2024-03-26,West,Partner,Clara Diaz,Home & Garden,Led Strip Kit,13,29.75,0.15,386.75,250.25,136.5,2024,1,3,Mar,13,Tuesday,35.29,$100-$500,1
ORD-00185,2024-03-26,North,Wholesale,Henry Osei,Food & Beverage,Green Tea Set,11,18.0,0.0,198.0,108.9,89.1,2024,1,3,Mar,13,Tuesday,45.0,$100-$500,1
ORD-00138,2024-03-27,North,Partner,Clara Diaz,Apparel,Running Jacket,2,85.0,0.0,170.0,93.5,76.5,2024,1,3,Mar,13,Wednesday,45.0,$100-$500,1
ORD-00097,2024-03-27,East,In-Store,Alice Morgan,Electronics,Smart Watch,16,236.55,0.05,3784.8,2191.2,1593.6,2024,1,3,Mar,13,Wednesday,42.11,>$2k,1
ORD-00739,2024-03-28,North,Online,David Kim,Apparel,Wool Sweater,15,104.5,0.05,1567.5,907.5,660.0,2024,1,3,Mar,13,Thursday,42.11,$500-$2k,1
ORD-01578,2024-03-28,West,Wholesale,Eva Patel,Home & Garden,Planter Set,14,42.75,0.05,598.5,346.5,252.0,2024,1,3,Mar,13,Thursday,42.11,$500-$2k,1
ORD-00704,2024-03-28,Central,In-Store,Henry Osei,Home & Garden,Air Purifier,12,179.1,0.1,2149.2,1313.4,835.8,2024,1,3,Mar,13,Thursday,38.89,>$2k,1
ORD-00172,2024-03-29,West,Wholesale,Henry Osei,Food & Beverage,Premium Coffee Blend,3,22.0,0.0,66.0,36.3,29.7,2024,1,3,Mar,13,Friday,45.0,<$100,1
ORD-00662,2024-03-29,South,Online,David Kim,Electronics,Laptop Pro 15,8,1140.0,0.05,9120.0,5280.0,3840.0,2024,1,3,Mar,13,Friday,42.11,>$2k,1
ORD-00545,2024-03-29,South,Partner,David Kim,Electronics,Smart Watch,7,224.1,0.1,1568.7,958.65,610.05,2024,1,3,Mar,13,Friday,38.89,$500-$2k,1
ORD-01818,2024-03-29,North,In-Store,Clara Diaz,Home & Garden,Robot Vacuum,11,299.0,0.0,3289.0,1808.95,1480.05,2024,1,3,Mar,13,Friday,45.0,>$2k,1
ORD-01758,2024-03-30,South,Wholesale,Alice Morgan,Sports,Foam Roller,13,30.0,0.0,390.0,214.5,175.5,2024,1,3,Mar,13,Saturday,45.0,$100-$500,1
ORD-01682,2024-03-31,South,Wholesale,Henry Osei,Home & Garden,Planter Set,11,45.0,0.0,495.0,272.25,222.75,2024,1,3,Mar,13,Sunday,45.0,$100-$500,1
ORD-01407,2024-04-01,West,Partner,Frank Russo,Apparel,Denim Jeans,16,61.75,0.05,988.0,572.0,416.0,2024,2,4,Apr,14,Monday,42.11,$500-$2k,1
ORD-00887,2024-04-01,North,Wholesale,David Kim,Apparel,Running Jacket,3,76.5,0.1,229.5,140.25,89.25,2024,2,4,Apr,14,Monday,38.89,$100-$500,1
ORD-01297,2024-04-01,North,Online,Frank Russo,Food & Beverage,Protein Bars 12Pk,7,23.8,0.15,166.6,107.8,58.8,2024,2,4,Apr,14,Monday,35.29,$100-$500,1
ORD-01100,2024-04-02,Central,Online,Bob Chen,Food & Beverage,Olive Oil 1L,4,13.6,0.15,54.4,35.2,19.2,2024,2,4,Apr,14,Tuesday,35.29,<$100,1
ORD-00808,2024-04-04,West,Partner,Alice Morgan,Apparel,Wool Sweater,1,110.0,0.0,110.0,60.5,49.5,2024,2,4,Apr,14,Thursday,45.0,$100-$500,1
ORD-01361,2024-04-05,East,Online,Alice Morgan,Home & Garden,Robot Vacuum,14,269.1,0.1,3767.4,2302.3,1465.1,2024,2,4,Apr,14,Friday,38.89,>$2k,1
ORD-01492,2024-04-05,West,In-Store,David Kim,Apparel,Yoga Set,4,46.75,0.15,187.0,121.0,66.0,2024,2,4,Apr,14,Friday,35.29,$100-$500,1
ORD-00793,2024-04-05,West,Partner,David Kim,Sports,Protein Shaker,18,14.4,0.2,259.2,178.2,81.0,2024,2,4,Apr,14,Friday,31.25,$100-$500,1
ORD-00245,2024-04-05,South,In-Store,Bob Chen,Apparel,Wool Sweater,4,110.0,0.0,440.0,242.0,198.0,2024,2,4,Apr,14,Friday,45.0,$100-$500,1
ORD-00204,2024-04-06,East,Online,Grace Lee,Sports,Foam Roller,8,24.0,0.2,192.0,132.0,60.0,2024,2,4,Apr,14,Saturday,31.25,$100-$500,1
ORD-00363,2024-04-06,Central,Online,Frank Russo,Home & Garden,Air Purifier,6,199.0,0.0,1194.0,656.7,537.3,2024,2,4,Apr,14,Saturday,45.0,$500-$2k,1
ORD-00375,2024-04-07,North,Online,Grace Lee,Food & Beverage,Green Tea Set,14,17.1,0.05,239.4,138.6,100.8,2024,2,4,Apr,14,Sunday,42.11,$100-$500,1
ORD-01750,2024-04-07,South,Partner,Bob Chen,Electronics,4K Monitor,9,569.05,0.05,5121.45,2965.05,2156.4,2024,2,4,Apr,14,Sunday,42.11,>$2k,1
ORD-00759,2024-04-07,East,In-Store,Eva Patel,Electronics,4K Monitor,8,599.0,0.0,4792.0,2635.6,2156.4,2024,2,4,Apr,14,Sunday,45.0,>$2k,1
ORD-00728,2024-04-07,West,Online,David Kim,Sports,Foam Roller,17,30.0,0.0,510.0,280.5,229.5,2024,2,4,Apr,14,Sunday,45.0,$500-$2k,1
ORD-01883,2024-04-08,East,Wholesale,Alice Morgan,Sports,Foam Roller,18,25.5,0.15,459.0,297.0,162.0,2024,2,4,Apr,15,Monday,35.29,$100-$500,1
ORD-00416,2024-04-08,East,In-Store,Bob Chen,Home & Garden,Led Strip Kit,11,35.0,0.0,385.0,211.75,173.25,2024,2,4,Apr,15,Monday,45.0,$100-$500,1
ORD-01190,2024-04-09,East,Wholesale,Henry Osei,Home & Garden,Led Strip Kit,15,35.0,0.0,525.0,288.75,236.25,2024,2,4,Apr,15,Tuesday,45.0,$500-$2k,1
ORD-00242,2024-04-09,North,Online,Clara Diaz,Sports,Resistance Bands,13,25.0,0.0,325.0,178.75,146.25,2024,2,4,Apr,15,Tuesday,45.0,$100-$500,1
ORD-00846,2024-04-09,North,Online,Alice Morgan,Sports,Gym Bag,11,63.0,0.1,693.0,423.5,269.5,2024,2,4,Apr,15,Tuesday,38.89,$500-$2k,1
ORD-01780,2024-04-09,Central,Partner,Henry Osei,Apparel,Wool Sweater,15,110.0,0.0,1650.0,907.5,742.5,2024,2,4,Apr,15,Tuesday,45.0,$500-$2k,1
ORD-00170,2024-04-09,East,In-Store,Frank Russo,Electronics,Wireless Earbuds,13,84.55,0.05,1099.15,636.35,462.8,2024,2,4,Apr,15,Tuesday,42.11,$500-$2k,1
ORD-00150,2024-04-10,North,In-Store,Alice Morgan,Sports,Gym Bag,7,70.0,0.0,490.0,269.5,220.5,2024,2,4,Apr,15,Wednesday,45.0,$100-$500,1
ORD-01315,2024-04-10,West,Online,Clara Diaz,Apparel,Running Jacket,14,85.0,0.0,1190.0,654.5,535.5,2024,2,4,Apr,15,Wednesday,45.0,$500-$2k,1
ORD-00501,2024-04-11,Central,Partner,Grace Lee,Electronics,Laptop Pro 15,10,1200.0,0.0,12000.0,6600.0,5400.0,2024,2,4,Apr,15,Thursday,45.0,>$2k,1
ORD-01252,2024-04-12,North,Partner,Grace Lee,Home & Garden,Led Strip Kit,6,33.25,0.05,199.5,115.5,84.0,2024,2,4,Apr,15,Friday,42.11,$100-$500,1
